Sr No._x,Date of Encashment,Name of the Political Party,Account no. of Political Party,Prefix,Bond Number,Denominations_x,Pay Branch Code,Pay Teller,Prefix_BondNumber_x,Sr No._y,Reference No  (URN),Journal Date,Date of Purchase,Date of Expiry,Name of the Purchaser,Denominations_y,Issue Branch Code,Issue Teller,Status,Prefix_BondNumber_y
1256,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,7104,10000000,691,5189071,OC_7104,375,00300201904150000001184,2019-04-15,2019-04-15,2019-04-29,PRL DEVELOPERS PRIVATE LIMITED,10000000,300,4180496,Paid,OC_7104
1257,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,7106,10000000,691,5189071,OC_7106,377,00300201904150000001184,2019-04-15,2019-04-15,2019-04-29,PRL DEVELOPERS PRIVATE LIMITED,10000000,300,4180496,Paid,OC_7106
1258,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,7092,10000000,691,5189071,OC_7092,380,00300201904150000001184,2019-04-15,2019-04-15,2019-04-29,PRL DEVELOPERS PRIVATE LIMITED,10000000,300,4180496,Paid,OC_7092
1259,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,7108,10000000,691,5189071,OC_7108,381,00300201904150000001184,2019-04-15,2019-04-15,2019-04-29,PRL DEVELOPERS PRIVATE LIMITED,10000000,300,4180496,Paid,OC_7108
1260,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,7102,10000000,691,5189071,OC_7102,382,00300201904150000001184,2019-04-15,2019-04-15,2019-04-29,PRL DEVELOPERS PRIVATE LIMITED,10000000,300,4180496,Paid,OC_7102
1261,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,7094,10000000,691,5189071,OC_7094,384,00300201904150000001184,2019-04-15,2019-04-15,2019-04-29,PRL DEVELOPERS PRIVATE LIMITED,10000000,300,4180496,Paid,OC_7094
1262,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,7098,10000000,691,5189071,OC_7098,385,00300201904150000001184,2019-04-15,2019-04-15,2019-04-29,PRL DEVELOPERS PRIVATE LIMITED,10000000,300,4180496,Paid,OC_7098
1263,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,7110,10000000,691,5189071,OC_7110,387,00300201904150000001184,2019-04-15,2019-04-15,2019-04-29,PRL DEVELOPERS PRIVATE LIMITED,10000000,300,4180496,Paid,OC_7110
1264,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,7100,10000000,691,5189071,OC_7100,390,00300201904150000001184,2019-04-15,2019-04-15,2019-04-29,PRL DEVELOPERS PRIVATE LIMITED,10000000,300,4180496,Paid,OC_7100
1308,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,588,10000000,691,3771431,OC_588,175,00813201904120000001162,2019-04-12,2019-04-12,2019-04-26,MSPL LTD,10000000,813,5144485,Paid,OC_588
1309,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5522,10000000,691,3771431,OC_5522,123,00847201904120000001164,2019-04-12,2019-04-12,2019-04-26,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000,847,8424020,Paid,OC_5522
1310,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5520,10000000,691,3771431,OC_5520,147,00847201904120000001164,2019-04-12,2019-04-12,2019-04-26,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000,847,8424020,Paid,OC_5520
1311,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5512,10000000,691,3771431,OC_5512,152,00847201904120000001164,2019-04-12,2019-04-12,2019-04-26,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000,847,8424020,Paid,OC_5512
1312,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5524,10000000,691,3771431,OC_5524,159,00847201904120000001164,2019-04-12,2019-04-12,2019-04-26,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000,847,8424020,Paid,OC_5524
1313,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5461,10000000,691,3771431,OC_5461,165,00847201904120000001164,2019-04-12,2019-04-12,2019-04-26,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000,847,8424020,Paid,OC_5461
1314,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,2855,10000000,691,2511282,OC_2855,186,01355201904120000001169,2019-04-12,2019-04-12,2019-04-26,PATEL HIGHWAY MANAGEMENT PVT LTD,10000000,1355,5137969,Paid,OC_2855
1315,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5393,10000000,691,3771431,OC_5393,411,00847201904150000001191,2019-04-15,2019-04-15,2019-04-29,SRI KRISHNA INFRAASTRUCTURES,10000000,847,8424020,Paid,OC_5393
1316,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5391,10000000,691,3771431,OC_5391,412,00847201904150000001191,2019-04-15,2019-04-15,2019-04-29,SRI KRISHNA INFRAASTRUCTURES,10000000,847,8424020,Paid,OC_5391
1317,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,4636,10000000,691,2039265,OC_4636,492,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_4636
1318,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6303,10000000,691,2039265,OC_6303,493,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6303
1319,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6335,10000000,691,2039265,OC_6335,494,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6335
1320,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6345,10000000,691,2039265,OC_6345,495,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6345
1321,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6324,10000000,691,2039265,OC_6324,496,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6324
1322,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,4633,10000000,691,2039265,OC_4633,497,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_4633
1323,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6327,10000000,691,2039265,OC_6327,498,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6327
1324,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6322,10000000,691,2039265,OC_6322,499,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6322
1325,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6329,10000000,691,2039265,OC_6329,500,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6329
1326,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6315,10000000,691,2039265,OC_6315,501,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6315
1327,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6347,10000000,691,2039265,OC_6347,502,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6347
1328,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6338,10000000,691,2039265,OC_6338,503,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6338
1329,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6314,10000000,691,2039265,OC_6314,505,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6314
1330,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6319,10000000,691,2039265,OC_6319,507,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6319
1331,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6302,10000000,691,2039265,OC_6302,508,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6302
1332,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6334,10000000,691,2039265,OC_6334,509,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6334
1333,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6305,10000000,691,2039265,OC_6305,510,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6305
1334,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6336,10000000,691,2039265,OC_6336,511,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6336
1335,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,4615,10000000,691,2039265,OC_4615,513,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_4615
1336,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6266,10000000,691,2039265,OC_6266,514,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6266
1337,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6332,10000000,691,2039265,OC_6332,515,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6332
1338,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,4634,10000000,691,2039265,OC_4634,516,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_4634
1339,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6313,10000000,691,2039265,OC_6313,517,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6313
1340,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6341,10000000,691,2039265,OC_6341,518,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6341
1341,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6333,10000000,691,2039265,OC_6333,519,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6333
1342,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6340,10000000,691,2039265,OC_6340,520,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6340
1343,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6309,10000000,691,2039265,OC_6309,521,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6309
1344,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6331,10000000,691,2039265,OC_6331,522,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6331
1345,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,4635,10000000,691,2039265,OC_4635,523,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_4635
1346,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6304,10000000,691,2039265,OC_6304,524,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6304
1347,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6310,10000000,691,2039265,OC_6310,525,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6310
1348,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6339,10000000,691,2039265,OC_6339,526,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6339
1349,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6344,10000000,691,2039265,OC_6344,527,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6344
1350,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6306,10000000,691,2039265,OC_6306,530,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6306
1351,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6318,10000000,691,2039265,OC_6318,531,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6318
1352,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6343,10000000,691,2039265,OC_6343,532,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6343
1353,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6307,10000000,691,2039265,OC_6307,533,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6307
1354,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6346,10000000,691,2039265,OC_6346,534,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6346
1355,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6323,10000000,691,2039265,OC_6323,535,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6323
1356,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6342,10000000,691,2039265,OC_6342,536,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6342
1357,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6317,10000000,691,2039265,OC_6317,537,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6317
1358,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6290,10000000,691,2039265,OC_6290,538,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6290
1359,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6301,10000000,691,2039265,OC_6301,539,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6301
1360,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6320,10000000,691,2039265,OC_6320,540,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6320
1361,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6328,10000000,691,2039265,OC_6328,541,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6328
1362,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6330,10000000,691,2039265,OC_6330,542,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6330
1363,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6308,10000000,691,2039265,OC_6308,543,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6308
1364,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6325,10000000,691,2039265,OC_6325,544,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6325
1365,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6312,10000000,691,2039265,OC_6312,545,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6312
1366,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6316,10000000,691,2039265,OC_6316,546,00001201904160000001230,2019-04-16,2019-04-16,2019-04-30,KEVENTER FOODPARK INFRA LIMITED,10000000,1,5899230,Paid,OC_6316
1367,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5271,10000000,691,3627829,OC_5271,767,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5271
1368,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5283,10000000,691,3627829,OC_5283,768,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5283
1369,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5281,10000000,691,3627829,OC_5281,769,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5281
1370,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5273,10000000,691,3627829,OC_5273,770,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5273
1371,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5280,10000000,691,3627829,OC_5280,771,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5280
1372,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5264,10000000,691,3627829,OC_5264,772,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5264
1373,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5272,10000000,691,3627829,OC_5272,774,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5272
1374,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5282,10000000,691,3627829,OC_5282,775,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5282
1375,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5291,10000000,691,2039265,OC_5291,776,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5291
1376,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5300,10000000,691,3627829,OC_5300,777,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5300
1377,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5293,10000000,691,2039265,OC_5293,778,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5293
1378,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5276,10000000,691,3627829,OC_5276,779,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5276
1379,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5279,10000000,691,3627829,OC_5279,780,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5279
1380,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5285,10000000,691,3627829,OC_5285,781,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5285
1381,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5288,10000000,691,2039265,OC_5288,782,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5288
1382,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5287,10000000,691,2039265,OC_5287,783,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5287
1383,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5296,10000000,691,3627829,OC_5296,784,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5296
1384,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5290,10000000,691,2039265,OC_5290,785,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5290
1385,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5275,10000000,691,3627829,OC_5275,786,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5275
1386,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5278,10000000,691,3627829,OC_5278,788,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5278
1387,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5284,10000000,691,3627829,OC_5284,789,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5284
1388,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5269,10000000,691,3627829,OC_5269,790,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5269
1389,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5286,10000000,691,2039265,OC_5286,791,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5286
1390,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5270,10000000,691,3627829,OC_5270,792,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5270
1391,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5289,10000000,691,2039265,OC_5289,793,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5289
1392,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5297,10000000,691,3627829,OC_5297,794,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5297
1393,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5292,10000000,691,2039265,OC_5292,795,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5292
1394,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6402,10000000,691,3627829,OC_6402,796,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_6402
1395,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5299,10000000,691,3627829,OC_5299,797,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5299
1396,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5265,10000000,691,3627829,OC_5265,800,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5265
1397,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5274,10000000,691,3627829,OC_5274,801,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5274
1398,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5294,10000000,691,2039265,OC_5294,802,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5294
1399,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5298,10000000,691,3627829,OC_5298,803,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5298
1400,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5277,10000000,691,3627829,OC_5277,804,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5277
1401,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,5295,10000000,691,2039265,OC_5295,805,00691201904160000001223,2019-04-16,2019-04-16,2019-04-30,VEDANTA LIMITED,10000000,691,3300196,Paid,OC_5295
1402,2019-04-18,BHARATIYA JANATA PARTY,*******8244,OC,6403,10000000,691,3627829,OC_6403,724,00691201904160000001235,2019-04-16,2019-04-16,2019-04-30,ST PATRICKS REALTY PVT LTD,10000000,691,3300196,Paid,OC_6403
